title,author,published_date,published_date_precision,link,clean_url,excerpt,summary,rights,rank,topic,country,language,authors,media,is_opinion,twitter_account,_score,_id
''Καρφιά'' ΗΠΑ σε Κίνα για την προώθηση θεωριών συνωμοσίας για βιολογικά εργαστήρια στην Ουκρανία,Capital.gr,2022-03-10 08:47:00,full,https://www.capital.gr/diethni/3620256/-karfia-ipa-se-kina-gia-tin-proothisi-theorion-sunomosias-gia-biologika-ergastiria-stin-oukrania,capital.gr,"Νωρίτερα αυτή την εβδομάδα, η Κίνα κατηγόρησε τον αμερικανικό στρατό χωρίς αποδείξεις ότι λειτουργεί ""επικίνδυνα"" βιολογικά εργαστήρια στην Ουκρανία.","Η Ουάσινγκτον επέκρινε την Κίνα και τη Ρωσία για την προώθηση μιας θεωρίας συνωμοσίας ότι ο αμερικανικός στρατός διατηρεί βιολογικά εργαστήρια στην Ουκρανία, κλιμακώνοντας τη διαμάχη για τις προσπάθειες παραπλάνησης του κοινού σχετικά με τον πόλεμο στην Ευρώπη, σύμφωνα με το Bloomberg.
 ""Σημειώσαμε τους ψευδείς ισχυρισμούς της Ρωσίας σχετικά με υποτιθέμενα εργαστήρια βιολογικών όπλων των ΗΠΑ και την ανάπτυξη χημικών όπλων στην Ουκρανία"", ανέφερε η εκπρόσωπος Τύπου του Λευκού Οίκου Τζεν Ψάκι σε δήλωσή της την Πέμπτη.",capital.gr,21133,business,GR,el,['Capital.gr'],https://www.capital.gr/Content/ImagesDatabase/fb/1000x523/crop/both/1d/1da5e400f1794a2d8f38409d3aabb73c.jpg,False,@capitalgr,27.471617,cf693016c6d080d768c914c812223b4b
Ουκρανία: Η Ρωσία κατηγορεί τις ΗΠΑ ότι χρηματοδότησε στο Κίεβο έρευνες για βιολογικά όπλα,NEWSROOM IEFIMERIDA.GR 10/03/2022 10:58,2022-03-10 08:58:11,full,https://www.iefimerida.gr/kosmos/oykrania-rosia-ipa-hrimatodotise-kiebo-biologika-opla,iefimerida.gr,Το υπουργείο Άμυνας της Ρωσίας κατηγόρησε τις ΗΠΑ ότι χρηματοδότησαν ένα πρόγραμμα βιολογικών όπλων στην Ουκρανία.,"Το υπουργείο Άμυνας της Ρωσίας κατηγόρησε τις ΗΠΑ ότι χρηματοδότησαν ένα πρόγραμμα βιολογικών όπλων στην Ουκρανία. Παράλληλα, το ρωσικό υπουργείο Άμυνας υποστήριξε ότι βρήκε αποδείξεις προς την κατεύθυνση αυτή, σε ουκρανικά εργαστήρια. «Ο στόχος αυτών των χρηματοδοτημένων από το Πεντάγωνο βιολογικών ερευνών στην Ουκρανία ήταν να δημιουργηθεί ένας μηχανισμός κρυφής εξάπλωσης φονικών παθογόνων», δήλωσε κατά την πρωινή ενημέρωση που έκανε για τη σύγκρουση στην Ουκρανία ο εκπρόσωπος του υπουργείου Ιγκόρ Κονασένκοφ.",iefimerida.gr,26696,news,GR,el,['NEWSROOM IEFIMERIDA.GR'],https://www.iefimerida.gr/sites/default/files/styles/facebook/public/2022-03/nuclear-radiation-pinakida-10-3-22.jpg?itok=m09YqUvU,False,@iefimerida,27.121078,a046b1ec9bd4f1e40049c5724bce4ce3
Πόλεμος στην Ουκρανία: «Οι Ρώσοι μπορεί να κάνουν χρήση χημικών όπλων»,Γιάννης Καρτάλης,2022-03-10 09:34:13,full,https://www.in.gr/2022/03/10/world/polemos-stin-oukrania-oi-rosoi-mporei-na-kanoun-xrisi-ximikon-oplon,in.gr,"Το ρωσικό υπουργείο Άμυνας κατηγόρησε τις Ηνωμένες Πολιτείες ότι χρηματοδότησαν ένα πρόγραμμα βιολογικών όπλων στην Ουκρανία, υποστηρίζοντας ότι βρήκε αποδείξεις προς την κατεύθυνση αυτή σε ουκρανικά εργαστήρια.","Ο μόνιμος εκπρόσωπος της Ουκρανίας στον διακυβερνητικό Οργανισμό για την Απαγόρευση των Χημικών Όπλων απέστειλε την Τρίτη μια συγκλονιστική επιστολή προς τον ίδιο τον οργανισμό «OPCW» προειδοποιώντας ότι οι ρωσικές δυνάμεις στο κατεχόμενο Ντόνετσκ ενδέχεται να κάνουν χρήση χημικών όπλων για να προελάσει ο ρωσικός στρατός στην Ουκρανία.

«Σύμφωνα με πληροφορίες από το προσωρινά κατεχόμενο Ντόνετσκ οι κατακτητές μοιράζουν μάσκες αερίων στους ντόπιους αγωνιστές και τον ρωσικό στρατό. Υπάρχει πιθανότητα προβοκάτσιας, όπως η ανατίναξη βιομηχανικών δεξαμενών με χημικά», έγραψε ο Maksym Kononenko, εκπρόσωπος της Ουκρανίας στον οργανισμό OPCW σε επιστολή που δημοσίευσε η «Jerusalem Post».",in.gr,17953,news,GR,el,"['Γιάννης Καρτάλης', 'Θανάσης Θ. Νιάρχος', 'Νίκη Λυμπεράκη', 'Γιάννης Ζουμπουλάκης']",https://www.in.gr/wp-content/uploads/2022/03/ximika.jpg,False,@in_gr,26.956358,22b4c9bb260391bd18e10ac881cf69d4
Πόλεμος στην Ουκρανία: Βιολογικά όπλα στη χώρα με την υπογραφή ΗΠΑ λέει η Ρωσία,Αλεξια Κωνσταντοπουλου,2022-03-10 09:58:31,full,https://www.newsit.gr/kosmos/polemos-stin-oukrania-viologika-opla-sti-xora-me-tin-ypografi-ipa-leei-i-rosia/3484181,newsit.gr,"Ευθύνες στις Ηνωμένες Πολιτείες Αμερικής ρίχνει η Ρωσία σε μια προσπάθεια να δώσει εξηγήσεις για τον πόλεμο στην Ουκρανία. Συγκεκριμένα, το ρωσικό","Ευθύνες στις Ηνωμένες Πολιτείες Αμερικής ρίχνει η Ρωσία σε μια προσπάθεια να δώσει εξηγήσεις για τον πόλεμο στην Ουκρανία. Συγκεκριμένα, το ρωσικό υπουργείο Άμυνας υποστηρίζει ότι βρήκε αποδείξεις σε ουκρανικά εργαστήρια ότι οι ΗΠΑ χρηματοδότησαν ένα πρόγραμμα βιολογικών όπλων στην Ουκρανία.
«Ο στόχος αυτών των χρηματοδοτημένων από το Πεντάγωνο βιολογικών ερευνών στην Ουκρανία ήταν να δημιουργηθεί ένας μηχανισμός κρυφής εξάπλωσης φονικών παθογόνων», δήλωσε κατά την πρωινή ενημέρωση που έκανε για τη σύγκρουση στην Ουκρανία ο εκπρόσωπος του υπουργείου της Ρωσίας Ιγκόρ Κονασένκοφ.",newsit.gr,45374,entertainment,GR,el,['Αλεξια Κωνσταντοπουλου'],https://www.newsit.gr/wp-content/uploads/2022/03/UKRAINΕ_KHARKIV_Reuters-scaled.jpg,False,@NewsItFeed,27.681442,679687d5773e559eff210e86064720b0
Ουκρανία: Η Ρωσία μπορεί να κάνει χρήση χημικών όπλων,Λίτσα Ντερβισάι,2022-03-10 11:20:47,full,https://www.patrisnews.com/oykrania-i-rosia-mporei-na-kanei-chrisi-chimikon-oplon,patrisnews.com,Ο μόνιμος εκπρόσωπος της Ουκρανίας στον διακυβερνητικό Οργανισμό για την Απαγόρευση των Χημικών Όπλων απέστειλε την Τρίτη μια συγκλονιστική επιστολή …,"Ακούστε το άρθρο   «Σύμφωνα με πληροφορίες από το προσωρινά κατεχόμενο Ντόνετσκ οι κατακτητές μοιράζουν μάσκες αερίων στους ντόπιους αγωνιστές και τον ρωσικό στρατό. Υπάρχει πιθανότητα προβοκάτσιας, όπως η ανατίναξη βιομηχανικών δεξαμενών με χημικά», έγραψε ο Maksym Kononenko, εκπρόσωπος της Ουκρανίας στον οργανισμό OPCW σε επιστολή που δημοσίευσε η «Jerusalem Post».
Ο Kononenko πρόσθεσε ότι «η Ρωσία τότε πιθανότατα θα κατηγορήσει τον ουκρανικό στρατό για αυτή τη δολιοφθορά κατά του άμαχου πληθυσμού.",,187946,news,GR,el,['Λίτσα Ντερβισάι'],https://www.patrisnews.com/wp-content/uploads/2022/03/ximika-opla-.jpg,False,,26.568813,1aae6a4968fd40941d7fdfb61873f1e4
H Ρωσία κατηγορεί τις ΗΠΑ ότι χρηματοδότησαν στην Ουκρανία έρευνες για βιολογικά όπλα,,2022-03-10 12:36:24,full,https://www.news.gr/kosmos/article/2859680/h-rosia-katigori-tis-ipa-oti-chrimatodotisan-stin-oukrania-erevnes-gia-viologika-opla.html,news.gr,Μετά από «έγγραφα υπαλλήλων ουκρανικών εργαστηρίων» που υποτίθεται ότι βρέθηκαν,"Το ρωσικό υπουργείο Άμυνας κατηγόρησε σήμερα τις ΗΠΑ ότι χρηματοδότησαν ένα πρόγραμμα βιολογικών όπλων στην Ουκρανία, υποστηρίζοντας ότι βρήκε αποδείξεις προς την κατεύθυνση αυτή σε ουκρανικά εργαστήρια.
«Ο στόχος αυτών των χρηματοδοτημένων από το Πεντάγωνο βιολογικών ερευνών στην Ουκρανία ήταν να δημιουργηθεί ένας μηχανισμός κρυφής εξάπλωσης φονικών παθογόνων», δήλωσε κατά την πρωινή ενημέρωση που έκανε για τη σύγκρουση στην Ουκρανία ο εκπρόσωπος του υπουργείου Ιγκόρ Κονασένκοφ.
Σύμφωνα με τον ίδιο, η Μόσχα βρήκε «έγγραφα των υπαλλήλων ουκρανικών εργαστηρίων» που κάνουν λόγο για «μεταφορά ανθρώπινων βιοϋλικών που έχουν ληφθεί στην Ουκρανία προς ξένες χώρες έπειτα από αίτημα Αμερικανών αντιπροσώπων».",news.gr,103176,news,GR,el,[],https://www.news.gr/wp-content/uploads/images/2022/03/10/ia/iatroi.jpg,False,@newsgr1,26.860182,5a6515bd8aff58b2c0aca9a0b0cfd31c
ΗΠΑ – Βρετανία: Η Ρωσία μπορεί να χρησιμοποιήσει χημικά και βιολογικά όπλα στην Ουκρανία,,2022-03-10 19:12:22,full,https://www.neakriti.gr/article/kosmos-nea/1651289/ipa-vretania-i-rosia-borei-na-hrisimopoiisei-himika-kai-viologika-opla-stin-oukrania,neakriti.gr,Η εκπρόσωπος του Λευκού Οίκου προειδοποίησε ότι η Ρωσία μπορεί να επιδιώξει να χρησιμοποιήσει χημικά και βιολογικά όπλα στην Ουκρανία,"Κόσμος Η εκπρόσωπος του Λευκού Οίκου προειδοποίησε ότι η Ρωσία μπορεί να επιδιώξει να χρησιμοποιήσει χημικά και βιολογικά όπλα στην Ουκρανία Οι Ηνωμένες Πολιτείες απέρριψαν τους ισχυρισμούς της Ρωσίας ότι η Ουάσιγκτον λειτουργεί εργαστήρια βιοπολέμου στην Ουκρανία, χαρακτηρίζοντας τους ισχυρισμούς «παράλογους» και προειδοποιώντας ότι η Μόσχα μπορεί να επιδιώξει να χρησιμοποιήσει χημικά ή βιολογικά όπλα κατά τη διάρκεια της συνεχιζόμενης επίθεσης στη γειτονική της χώρα.Η απάντηση των ΗΠΑ ήρθε λίγες ώρες αφότου η Ρωσία επανέλαβε τις κατηγορίες της ότι η Ουάσιγκτον συνεργάζεται με το Κίεβο για την ανάπτυξη βιολογικών όπλων στην περιοχή των συνόρων Ουκρανίας-Ρωσίας.",,109560,news,GR,el,[],https://s1.neakriti.gr/images/600x315_FacebookShare/files/2022-02-24/polemos1.jpg,False,https://twitter.com/neakritigr,27.06565,de03a6c4e3ba1124bd481a8fefa53921
Ουκρανία: «Η Ρωσία μπορεί να χρησιμοποιήσει χημικά και βιολογικά όπλα»,Συντακτική Ομάδα,2022-03-10 19:53:45,full,https://www.star.gr/eidiseis/kosmos/578280/tzonson-h-rwsia-mporei-na-xrhsimopoihsei-xhmika-opla,star.gr,"Ο Βρετανός πρωθυπουργός, Μπόρις Τζόνσον, δήλωσε σήμερα πως φοβάται ότι η Ρωσία θα μπορούσε να αναπτύξει χημικά όπλα στην Ουκρανία.","Τι είναι τα θερμοβαρικά όπλα που χρησιμοποίησε η Ρωσία στον πόλεμο της Ουκρανίας - Βίντεο από το κεντρικό δελτίο ειδήσεων του Star Τη στιγμή που ο πόλεμος στην Ουκρανία μαίνεται για 15η ημέρα, με δεκάδες θύματα αμάχους, αυξάνεται η παγκόσμια ανησυχία ότι η Ρωσία μπορεί να χρησιμοποιήσει χημικά όπλα στον πόλεμο.  Ουκρανία: Μια ανάσα από το Κίεβο οι Ρώσοι - Σφοδρές μάχες στα περίχωρα Την Πέμπτη, ο Βρετανός πρωθυπουργός, Μπόρις Τζόνσον, δήλωσε σήμερα πως φοβάται ότι η Ρωσία θα μπορούσε να αναπτύξει χημικά όπλα στην Ουκρανία.",star.gr,61981,news,GR,el,"['Συντακτική Ομάδα Star.Gr', 'Συντακτική Ομάδα']",https://scdn.star.gr/images/articles/1390x792/202203/622a4f2b3830b.jpg,False,,27.101713,03b1806b7baa4121dce35cdd65531b68
Οι ομοιότητες του Πούτιν με τον QAnon και η θεωρία συνωμοσίας για τα βιολογικά όπλα,Παναγιώτης Σωτήρης,2022-03-11 07:10:15,full,https://www.in.gr/2022/03/11/world/oukrania-oi-omoiotites-tou-poutin-ton-qanon-kai-theoria-synomosias-gia-ta-viologika-opla,in.gr,Η βασική «προφητεία» του QAnon είναι ότι υπήρχε πάντα ένα σχέδιο και ο πρώην πρόεδρος Ντόναλντ Τραμπ θα έσωζε τον πλανήτη από μια σατανική ομάδα που θέλει να ελέγξει τον κόσμο,"Για να δικαιολογήσει την εισβολή στην Ουκρανία το Κρεμλίνο χρησιμοποιεί μια θεωρία συνωμοσίας που είναι δημοφιλής και κυκλοφορεί εδώ και λίγο καιρό στους κύκλους του QAnon.Ποια είναι αυτή;Σύμφωνα με το CNN, ότι οι ΗΠΑ αναπτύσσουν βιολογικά όπλα στην Ουκρανία, αναγκάζοντας τον Βλαντίμιρ Πούτιν να επέμβει και να σώσει τον κόσμο, καταστρέφοντάς τα.Η σύνδεση με τον ΤραμπΗ βασική «προφητεία» του QAnon είναι ότι υπήρχε πάντα ένα σχέδιο και ο πρώην πρόεδρος Ντόναλντ Τραμπ θα έσωζε τον πλανήτη από μια σατανική ομάδα που θέλει να ελέγξει τον κόσμο.",in.gr,17953,news,GR,el,"['Παναγιώτης Σωτήρης', 'Νίκος Φιλιππίδης', 'Ανδρέας Ανδριανόπουλος', 'Μελέτης Ρεντούμης']",https://www.in.gr/wp-content/uploads/2022/03/a-158.jpg,False,@in_gr,27.831076,2d0ba9cbca48fdba77dd938254ab90d4
Απίστευτη εξέλιξη: Ο Παγκόσμιος Οργανισμός Υγείας ζήτησε από την Ουκρανία να καταστρέψει ιούς σε βιολογικά εργαστήρια,,2022-03-11 07:45:00,timezone unknown,https://www.bankingnews.gr/index.php?id=614518,bankingnews.gr,Απίστευτη εξέλιξη: Ο Παγκόσμιος Οργανισμός Υγείας ζήτησε από την Ουκρανία να καταστρέψει ιούς σε βιολογικά εργαστήρια,"Ο Παγκόσμιος Οργανισμός Υγείας ζήτησε από την Ουκρανία να καταστρέψει ιούς σε βιολογικά εργαστήρια  Σχετικά Άρθρα Ο Παγκόσμιος Οργανισμός Υγείας ζήτησε από την Ουκρανία να καταστρέψει ιούς σε βιολογικά εργαστήρια τα οποία αποκάλυψαν την ύπαρξη τους οι ρωσικές αρχές. Μάλιστα αποδεικνύεται ότι σε πολλά βιολογικά εργαστήρια, υπήρχε χρηματοδότηση από τις ΗΠΑ και γεννώνται πολλά ερωτηματικά… Μάλιστα οι ρωσικές αρχές πρόσφατα αποκάλυψαν ότι βιολογικά εργαστήρια της Ουκρανίας, σε συνεργασία με τις ΗΠΑ, ανέπτυξαν ιούς πανώλης και δυσεντερίας Ο Παγκόσμιος Οργανισμός Υγείας ζήτησε από την Ουκρανία να καταστρέψει ιούς σε βιολογικά εργαστήρια  Ο Παγκόσμιος Οργανισμός Υγείας συμβούλεψε την Ουκρανία να καταστρέψει «παθογόνα υψηλού κινδύνου» στα εργαστήρια δημόσιας υγείας της χώρας προκειμένου να αποτραπεί «οποιεσδήποτε πιθανές διαρροές» που θα μπορούσαν να μολύνουν τον πληθυσμό κατά τη διάρκεια της ρωσικής εισβολής.",bankingnews.gr,298862,news,GR,el,[],https://www.bankingnews.gr/media/k2/items/cache/3ca6e434cabd9f6a8e080d482392817e_XL.jpg,False,@bankingnewsgr,26.547867,7d2fa449cf0cd3e54abd2c01ca893c07
Τα κοινά του Πούτιν με τον QAnon και η θεωρία συνωμοσίας για τα βιολογικά όπλα,,2022-03-11 07:51:37,full,https://www.tanea.gr/2022/03/11/world/oukrania-oi-omoiotites-tou-poutin-me-ton-qanon-kai-i-theoria-synomosias-gia-ta-viologika-opla,tanea.gr,Η βασική «προφητεία» του QAnon είναι ότι υπήρχε πάντα ένα σχέδιο και ο πρώην πρόεδρος Ντόναλντ Τραμπ θα έσωζε τον πλανήτη από μια σατανική ομάδα που θέλει να ελέγξει τον κόσμο,"Για να δικαιολογήσει την εισβολή στην Ουκρανία το Κρεμλίνο χρησιμοποιεί μια θεωρία συνωμοσίας που είναι δημοφιλής και κυκλοφορεί εδώ και λίγο καιρό στους κύκλους του QAnon.
Ποια είναι αυτή; Σύμφωνα με το CNN, ότι οι ΗΠΑ αναπτύσσουν βιολογικά όπλα στην Ουκρανία, αναγκάζοντας τον Βλαντιμίρ Πούτιν να επέμβει και να σώσει τον κόσμο, καταστρέφοντάς τα.
Η σύνδεση με τον Τραμπ
Η βασική «προφητεία» του QAnon είναι ότι υπήρχε πάντα ένα σχέδιο και ο πρώην πρόεδρος Ντόναλντ Τραμπ θα έσωζε τον πλανήτη από μια σατανική ομάδα που θέλει να ελέγξει τον κόσμο.",tanea.gr,28174,world,GR,el,[],https://www.tanea.gr/wp-content/uploads/2022/03/a-158.jpg,False,@ta_nea,27.08659,56a231311ec43a662ac7720e7eca98cc
Πόλεμος στην Ουκρανία: Οι ομοιότητες Πούτιν με τον QAnon,Parapolitika Newsroom,2022-03-11 08:22:00,full,https://www.parapolitika.gr/diethni/article/1175647/polemos-stin-oukrania-oi-omoiotites-poutin-me-ton-qanon-poia-i-theoria-sunomosias-gia-ta-viologika-opla,parapolitika.gr,Το Κρεμλίνο προσπαθεί να δικαιολογήσει με αυτόν τον τρόπο την εισβολή στην Ουκρανία,"Το Κρεμλίνο προσπαθεί να δικαιολογήσει την εισβολή στην Ουκρανία , χρησιμοποιώντας μια θεωρία συνωμοσίας που είναι δημοφιλής και κυκλοφορεί εδώ και λίγο καιρό στους κύκλους του QAnon. Σύμφωνα με το CNN, αυτή η θεωρία συνωμοσίας λέει ότι οι ΗΠΑ αναπτύσσουν βιολογικά όπλα στην Ουκρανία, αναγκάζοντας τον Βλαντίμιρ Πούτιν να επέμβει και να σώσει τον κόσμο, καταστρέφοντάς τα. Ποια η σύνδεση με τον Τραμπ Η βασική «προφητεία» του QAnon είναι ότι υπήρχε πάντα ένα σχέδιο και ο πρώην πρόεδρος Ντόναλντ Τραμπ θα έσωζε τον πλανήτη από μια σατανική ομάδα που θέλει να ελέγξει τον κόσμο.",parapolitika.gr,106597,news,GR,el,['Parapolitika Newsroom'],https://s.parapolitika.gr/images/640x360/files/2022-03-11/profiteia.png,False,,26.587223,6cbc26b3c18611069e319a42f90b0d92
Απίστευτο!-Ο ΠΟΥ ζήτησε από Ουκρανία να καταστρέψει ιούς σε βιολογικά εργαστήρια,iskra,2022-03-11 09:36:41,full,https://iskra.gr/apistefto-o-pou-zitise-apo-oukrania-na-katastrepsei-ious-se-viologika-ergastiria,iskra.gr,Ο Παγκόσμιος Οργανισμός Υγείας ζήτησε από την Ουκρανία να καταστρέψει ιούς σε βιολογικά εργαστήρια Ο Παγκόσμιος Οργανισμός Υγείας ζήτησε από την Ουκρανία να καταστρέψει ιούς σε βιολογικά εργαστήρια τα…,"Ο Παγκόσμιος Οργανισμός Υγείας ζήτησε από την Ουκρανία να καταστρέψει ιούς σε βιολογικά εργαστήρια 
Ο Παγκόσμιος Οργανισμός Υγείας ζήτησε από την Ουκρανία να καταστρέψει ιούς σε βιολογικά εργαστήρια τα οποία αποκάλυψαν την ύπαρξη τους οι ρωσικές αρχές.
Μάλιστα αποδεικνύεται ότι σε πολλά βιολογικά εργαστήρια, υπήρχε χρηματοδότηση από τις ΗΠΑ και γεννώνται πολλά ερωτηματικά…
Μάλιστα οι ρωσικές αρχές πρόσφατα αποκάλυψαν ότι βιολογικά εργαστήρια της Ουκρανίας, σε συνεργασία με τις ΗΠΑ, ανέπτυξαν ιούς πανώλης και δυσεντερίας
Ο Παγκόσμιος Οργανισμός Υγείας ζήτησε από την Ουκρανία να καταστρέψει ιούς σε βιολογικά εργαστήρια 
Ο Παγκόσμιος Οργανισμός Υγείας συμβούλεψε την Ουκρανία να καταστρέψει «παθογόνα υψηλού κινδύνου» στα εργαστήρια δημόσιας υγείας της χώρας προκειμένου να αποτραπεί «οποιεσδήποτε πιθανές διαρροές» που θα μπορούσαν να μολύνουν τον πληθυσμό κατά τη διάρκεια της ρωσικής εισβολής.",iskra.gr,381545,news,GR,el,['iskra'],https://iskra.gr/wp-content/uploads/2022/03/3ca6e434cabd9f6a8e080d482392817e_XL.jpg,False,@iskranews,26.540264,8d816fb10268982c47050f4cbf6d7afa
«Μετωπική» ΗΠΑ – Ρωσίας στον ΟΗΕ με αλληλοκατηγορίες για βιολογικά όπλα,Δημήτρης Παπαγεωργίου,2022-03-11 17:26:51,full,https://www.skai.gr/news/world/polemos-stin-oukrania-metopiki-ipa-rosias-ston-oie-me-allilokatigories-gia-viologika-opl,skai.gr,Ο πρέσβης της Ρωσίας Βασίλι Νεμπένζια υποστήριξε ότι οι δυνάμεις της Μόσχας εντόπισαν στοιχεία που δείχνουν απόπειρες συγκάλυψης της έρευνας βιολογικών όπλων από την Ουκρανία.,"«Μετωπική» σύγκρουση ΗΠΑ – Ρωσίας στο Συμβούλιο Ασφαλείας του ΟΗΕ την Παρασκευή, με αλληλοκατηγορίες για βιολογικά όπλα 

Ο πρέσβης της Ρωσίας Βασίλι Νεμπένζια υποστήριξε ότι οι δυνάμεις της Μόσχας εντόπισαν στοιχεία που δείχνουν απόπειρες συγκάλυψης της έρευνας βιολογικών όπλων από την Ουκρανία. Ο Νεμπένζια ισχυρίστηκε ότι η Ουκρανία είχε χρησιμοποιήσει την πανδημία του κορωνοϊού ως προκάλυμμα για να προωθήσει την έρευνά της και είπε στους διπλωματικούς αντιπροσώπους του ΟΗΕ ότι «η Ουκρανία είχε προσπαθήσει να διαδώσει βιολογικά όπλα μολύνοντας αποδημητικά πτηνά και νυχτερίδες».",skai.gr,26162,world,GR,el,['Δημήτρης Παπαγεωργίου'],https://www.skai.gr/sites/default/files/styles/large/public/2022-02/linda_thomas-greenfield-ape.jpg?itok=JnMr5IMG,False,@skaigr,28.225708,b0ddf4d410e68230515c09c48011ee4b
Συμβούλιο Ασφαλείας:﻿ Η Δύση κατηγορεί τη Ρωσία για θεωρίες συνωμοσίας για τα «βιολογικά όπλα» της Ουκρανίας,Naftemporiki,2022-03-12 06:15:23,full,https://www.naftemporiki.gr/story/1841525/sumboulio-asfaleias-i-dusi-katigorei-ti-rosia-gia-theories-sunomosias-gia-ta-biologika-opla-tis-oukranias,naftemporiki.gr,Οι χώρες της Δύσης κατηγόρησαν τη Ρωσία στο Συμβούλιο Ασφαλείας του ΟΗΕ ότι διαδίδει  «ανεύθυνους μύθους συνωμοσίας» σχετικά με τα υποτιθέμενα βιολογικά όπλα στην Ουκρανία.,"Οι χώρες της Δύσης κατηγόρησαν τη Ρωσία στο Συμβούλιο Ασφαλείας του ΟΗΕ ότι διαδίδει «ανεύθυνους μύθους συνωμοσίας» σχετικά με τα υποτιθέμενα βιολογικά όπλα στην Ουκρανία.

Η Ρωσία είχε συγκαλέσει χθες το Συμβούλιο Ασφαλείας του ΟΗΕ. ισχυριζόμενη ότι η Ουκρανία έχει βιολογικά όπλα.

Στη συνεδρίαση ο Ρώσος πρέσβης Βασίλι Νεμπένσια δέχθηκε σφοδρή επίθεση. Η πρέσβης της Βρετανίας στον ΟΗΕ, Μπάρμπαρα Γούντγουορντ, δήλωσε ότι η Ρωσία ζήτησε τη συνάντηση για τα υποτιθέμενα βιολογικά όπλα στην Ουκρανία,μόνο για να εκφράσει «μια σειρά από εντελώς αβάσιμες και ανεύθυνες θεωρίες συνωμοσίας».",naftemporiki.gr,21449,world,GR,el,['Naftemporiki'],https://www.naftemporiki.gr/fu/t/1841525/1080/568/0x0000000001cc0c8c/2/1/sumboulio-asfaleias-i-dusi-katigorei-rosia-theories-sunomosias-biologika-opla-oukranias.jpg,False,@naftemporikigr,28.104284,51a830ba5306ee5fd6d4508e9139375e
Η Δύση κατηγορεί τη Ρωσία για θεωρίες συνωμοσίας για τα «βιολογικά όπλα» της Ουκρανίας – «Απρόθυμος» ο Πούτιν για τερματισμό του πολέμου,,2022-03-12 11:18:41,full,https://www.megatv.com/2022/03/13/i-dysi-katigorei-ti-rosia-gia-theories-synomosias-gia-ta-viologika-opla-tis-oukranias-aprothymos-o-poutin-gia-termatismo-tou-polemou,megatv.com,«Ανεύθυνοι μύθοι συνωμοσίας» τα περί βιολογικών όπλων στην Ουκρανία Οι χώρες της Δύσης κατηγόρησαν τη Ρωσία στο Συμβούλιο Ασφαλείας του ΟΗΕ ότι διαδίδει «ανεύθυνους μύθους συνωμοσίας» σχετικά με…,"Οι χώρες της Δύσης κατηγόρησαν τη Ρωσία στο Συμβούλιο Ασφαλείας του ΟΗΕ ότι διαδίδει «ανεύθυνους μύθους συνωμοσίας» σχετικά με τα υποτιθέμενα βιολογικά όπλα στην Ουκρανία.
Υπενθυμίζεται ότι η Ρωσία είχε συγκαλέσει το Συμβούλιο Ασφαλείας του ΟΗΕ ισχυριζόμενη ότι η Ουκρανία έχει βιολογικά όπλα. Στη συνεδρίαση ο Ρώσος πρέσβης, Βασίλι Νεμπένσια, δέχθηκε σφοδρή επίθεση, από την πρέσβη της Βρετανίας στον ΟΗΕ, Μπάρμπαρα Γούντγουορντ, η οποία δήλωσε ότι η Ρωσία ζήτησε τη συνάντηση για τα υποτιθέμενα βιολογικά όπλα στην Ουκρανία, μόνο για να εκφράσει «μια σειρά από εντελώς αβάσιμες και ανεύθυνες θεωρίες συνωμοσίας».",megatv.com,57623,news,GR,el,[],https://www.megatv.com/wp-content/uploads/2022/03/2022-02-24T134359Z_1576772993_RC2AQS9JA58G_RTRMADP_5_UKRAINE-CRISIS-CRIMEA-MILITARY-1024x682.jpg,False,@MegaTvOfficial,27.05244,e8c9a8bf5ad32926cbcf578bed3d093c
